,BlockCode,MaxAdDown,tract
160728,90034810001019,15.0,9003481000
160770,90034810002003,15.0,9003481000
160772,90034810002005,15.0,9003481000
160797,90034810002031,15.0,9003481000
161147,90034811002011,15.0,9003481100
161201,90034811002023,15.0,9003481100
161491,90034812003001,15.0,9003481200
161547,90034812003007,15.0,9003481200
161462,90034812003009,15.0,9003481200
161550,90034812003010,15.0,9003481200
161553,90034812003014,15.0,9003481200
161499,90034812003016,15.0,9003481200
161500,90034812003017,15.0,9003481200
161501,90034812003018,15.0,9003481200
161503,90034812003020,15.0,9003481200
161562,90034812003023,15.0,9003481200
161507,90034812003027,15.0,9003481200
161508,90034812003028,15.0,9003481200
161509,90034812003029,15.0,9003481200
161511,90034812003031,15.0,9003481200
161515,90034812003042,15.0,9003481200
161585,90034812003046,15.0,9003481200
161838,90034813002012,15.0,9003481300
161965,90034813002013,15.0,9003481300
161912,90034813002019,15.0,9003481300
161914,90034813002021,15.0,9003481300
161915,90034813002022,15.0,9003481300
161916,90034813002023,15.0,9003481300
161976,90034813002024,15.0,9003481300
161920,90034813002028,15.0,9003481300
161921,90034813002029,15.0,9003481300
161983,90034813002031,15.0,9003481300
161897,90034813002032,15.0,9003481300
161926,90034813002035,0.0,9003481300
161988,90034813002038,15.0,9003481300
161990,90034813002040,15.0,9003481300
161929,90034813002043,15.0,9003481300
161994,90034813002044,15.0,9003481300
161932,90034813002048,15.0,9003481300
161999,90034813002049,15.0,9003481300
161933,90034813002050,15.0,9003481300
161934,90034813002053,15.0,9003481300
162424,90034841001002,15.0,9003484100
162425,90034841001003,15.0,9003484100
162495,90034841001004,15.0,9003484100
162496,90034841001005,15.0,9003484100
162426,90034841001006,15.0,9003484100
162427,90034841001007,15.0,9003484100
162428,90034841001008,15.0,9003484100
162500,90034841001009,15.0,9003484100
162432,90034841001013,15.0,9003484100
162505,90034841001014,15.0,9003484100
162507,90034841001016,15.0,9003484100
162441,90034841001025,0.0,9003484100
162442,90034841001026,0.0,9003484100
162519,90034841001030,15.0,9003484100
162520,90034841001031,15.0,9003484100
162521,90034841001032,15.0,9003484100
162549,90034841002026,15.0,9003484100
162552,90034841002029,15.0,9003484100
162553,90034841002030,15.0,9003484100
162566,90034841003012,15.0,9003484100
162569,90034841003016,15.0,9003484100
162570,90034841003018,15.0,9003484100
162571,90034841003019,15.0,9003484100
162581,90034841003029,15.0,9003484100
162584,90034841004002,15.0,9003484100
162587,90034841004005,15.0,9003484100
162589,90034841004007,15.0,9003484100
162590,90034841004008,15.0,9003484100
162597,90034841004015,15.0,9003484100
163237,90034842001000,15.0,9003484200
163238,90034842001001,15.0,9003484200
163180,90034842001003,15.0,9003484200
163189,90034842001014,15.0,9003484200
163257,90034842001020,15.0,9003484200
163258,90034842001021,15.0,9003484200
162951,90034842001024,18.0,9003484200
163262,90034842001025,15.0,9003484200
163199,90034842001027,0.0,9003484200
163211,90034842001043,0.0,9003484200
163279,90034842001045,15.0,9003484200
163138,90034842002022,15.0,9003484200
163309,90034842002023,15.0,9003484200
163311,90034842002025,15.0,9003484200
163324,90034842002038,15.0,9003484200
163330,90034842003004,15.0,9003484200
163334,90034842003008,15.0,9003484200
163335,90034842003009,15.0,9003484200
163344,90034842003018,15.0,9003484200
163351,90034842003025,15.0,9003484200
163352,90034842003026,15.0,9003484200
164039,90034871001021,15.0,9003487100
164042,90034871001024,15.0,9003487100
163809,90034871002030,18.0,9003487100
164004,90034871002031,15.0,9003487100
164077,90034871002033,15.0,9003487100
164007,90034871002035,15.0,9003487100
164087,90034871003006,15.0,9003487100
164088,90034871003007,15.0,9003487100
164090,90034871003009,15.0,9003487100
164094,90034871003013,15.0,9003487100
164096,90034871003015,15.0,9003487100
164097,90034871003016,15.0,9003487100
164125,90034871004025,15.0,9003487100
164127,90034871004027,15.0,9003487100
164610,90034872011000,15.0,9003487201
164759,90034872012014,15.0,9003487201
164766,90034872013001,15.0,9003487201
164769,90034872013004,15.0,9003487201
164770,90034872013005,15.0,9003487201
164663,90034872013006,15.0,9003487201
164785,90034872013020,15.0,9003487201
164709,90034872013028,15.0,9003487201
164710,90034872013029,15.0,9003487201
164711,90034872013030,15.0,9003487201
164802,90034872013037,15.0,9003487201
165163,90034872021011,15.0,9003487202
165400,90034873001007,15.0,9003487300
165402,90034873001010,15.0,9003487300
165358,90034873001014,15.0,9003487300
165413,90034873001021,15.0,9003487300
165317,90034873001022,15.0,9003487300
165318,90034873001023,15.0,9003487300
165368,90034873001025,15.0,9003487300
165418,90034873001026,15.0,9003487300
165420,90034873001028,15.0,9003487300
165425,90034873002005,15.0,9003487300
165426,90034873002007,15.0,9003487300
165427,90034873002008,15.0,9003487300
165429,90034873002010,15.0,9003487300
165431,90034873002012,15.0,9003487300
165377,90034873002014,15.0,9003487300
165434,90034873002015,15.0,9003487300
165435,90034873002016,15.0,9003487300
165387,90034873002018,15.0,9003487300
165389,90034873002020,15.0,9003487300
165440,90034873002021,15.0,9003487300
165726,90034874001004,15.0,9003487400
165736,90034874002004,15.0,9003487400
165666,90034874002005,15.0,9003487400
165738,90034874002006,15.0,9003487400
165739,90034874002007,15.0,9003487400
165740,90034874002008,15.0,9003487400
165742,90034874002010,15.0,9003487400
165743,90034874002011,15.0,9003487400
165668,90034874002012,15.0,9003487400
165745,90034874002013,15.0,9003487400
165746,90034874002014,15.0,9003487400
165747,90034874002015,15.0,9003487400
165748,90034874002016,15.0,9003487400
165749,90034874002017,15.0,9003487400
165700,90034874002025,15.0,9003487400
165702,90034874002027,15.0,9003487400
165703,90034874002028,15.0,9003487400
165677,90034874002029,15.0,9003487400
165678,90034874002030,15.0,9003487400
165679,90034874002031,15.0,9003487400
165765,90034874002033,15.0,9003487400
165634,90034874002034,18.0,9003487400
165716,90034874003001,15.0,9003487400
165710,90034874003003,15.0,9003487400
165772,90034874003004,15.0,9003487400
165773,90034874003005,15.0,9003487400
165775,90034874003007,15.0,9003487400
165777,90034874003009,15.0,9003487400
165780,90034874003012,15.0,9003487400
165781,90034874003013,15.0,9003487400
165645,90034874003014,15.0,9003487400
165784,90034874003016,15.0,9003487400
165785,90034874003017,15.0,9003487400
165786,90034874003018,15.0,9003487400
165691,90034874003019,15.0,9003487400
165788,90034874003020,15.0,9003487400
165789,90034874003021,15.0,9003487400
165790,90034874003022,15.0,9003487400
166226,90034875001008,15.0,9003487500
166227,90034875001009,15.0,9003487500
166228,90034875001010,15.0,9003487500
166229,90034875001011,15.0,9003487500
166179,90034875001016,15.0,9003487500
166235,90034875001017,15.0,9003487500
166236,90034875001018,15.0,9003487500
166182,90034875001024,15.0,9003487500
166183,90034875001025,15.0,9003487500
166185,90034875001027,15.0,9003487500
166186,90034875001028,15.0,9003487500
166254,90034875002007,15.0,9003487500
166257,90034875002010,15.0,9003487500
166195,90034875002011,15.0,9003487500
166198,90034875002014,15.0,9003487500
166203,90034875002021,15.0,9003487500
166057,90034875002023,18.0,9003487500
166058,90034875002024,18.0,9003487500
166274,90034875002028,15.0,9003487500
166278,90034875002032,15.0,9003487500
166279,90034875002033,15.0,9003487500
166281,90034875002035,15.0,9003487500
166292,90034875003004,15.0,9003487500
166296,90034875003009,15.0,9003487500
166297,90034875003010,15.0,9003487500
166298,90034875003011,15.0,9003487500
166299,90034875003012,15.0,9003487500
166300,90034875003013,15.0,9003487500
166302,90034875003015,15.0,9003487500
166303,90034875003016,15.0,9003487500
166304,90034875003017,15.0,9003487500
166305,90034875003018,15.0,9003487500
166306,90034875003019,15.0,9003487500
166909,90034901001002,15.0,9003490100
166910,90034901001003,15.0,9003490100
166911,90034901001004,15.0,9003490100
166912,90034901001005,15.0,9003490100
166814,90034901001006,15.0,9003490100
166914,90034901001007,15.0,9003490100
166915,90034901001008,15.0,9003490100
166916,90034901001009,15.0,9003490100
166917,90034901001010,15.0,9003490100
166918,90034901001011,15.0,9003490100
166927,90034901001022,15.0,9003490100
166641,90034901001028,15.0,9003490100
166936,90034901001032,15.0,9003490100
166939,90034901001035,15.0,9003490100
166828,90034901002000,15.0,9003490100
166832,90034901002004,15.0,9003490100
166841,90034901002016,15.0,9003490100
166959,90034901002017,15.0,9003490100
166960,90034901002018,15.0,9003490100
166676,90034901002021,15.0,9003490100
166677,90034901002022,15.0,9003490100
166968,90034901002026,15.0,9003490100
166683,90034901002028,15.0,9003490100
166970,90034901002029,15.0,9003490100
166736,90034901003004,15.0,9003490100
166737,90034901003005,15.0,9003490100
166691,90034901003006,18.0,9003490100
166692,90034901003007,18.0,9003490100
166792,90034901003009,15.0,9003490100
166859,90034901003011,15.0,9003490100
166794,90034901003012,15.0,9003490100
166861,90034901003013,15.0,9003490100
166862,90034901003014,15.0,9003490100
166863,90034901003015,15.0,9003490100
166868,90034901003020,15.0,9003490100
166740,90034901003021,15.0,9003490100
166873,90034901003026,15.0,9003490100
166721,90034901003031,18.0,9003490100
167538,90034903021012,15.0,9003490302
167348,90034903022002,15.0,9003490302
167556,90034903022007,15.0,9003490302
167504,90034903022012,15.0,9003490302
167573,90034903022024,15.0,9003490302
167510,90034903022026,15.0,9003490302
167382,90034903022031,15.0,9003490302
167586,90034903024002,15.0,9003490302
167420,90034903024003,15.0,9003490302
167589,90034903024005,15.0,9003490302
167516,90034903025013,15.0,9003490302
167517,90034903025014,15.0,9003490302
167606,90034903025015,15.0,9003490302
167423,90034903025016,15.0,9003490302
167981,90034921001006,15.0,9003492100
168046,90034921001008,15.0,9003492100
168049,90034921001011,15.0,9003492100
167985,90034921001013,15.0,9003492100
167986,90034921001014,15.0,9003492100
167987,90034921001015,15.0,9003492100
167988,90034921001016,15.0,9003492100
167989,90034921001017,15.0,9003492100
167990,90034921001018,15.0,9003492100
167991,90034921001019,15.0,9003492100
167945,90034921001022,15.0,9003492100
167995,90034921001023,15.0,9003492100
167997,90034921001025,15.0,9003492100
168064,90034921001026,15.0,9003492100
167998,90034921001027,15.0,9003492100
167999,90034921001028,15.0,9003492100
168002,90034921001031,15.0,9003492100
168070,90034921001032,15.0,9003492100
167880,90034921001034,18.0,9003492100
168074,90034921001036,15.0,9003492100
168091,90034921002016,15.0,9003492100
168094,90034921003000,15.0,9003492100
168095,90034921003001,15.0,9003492100
168096,90034921003002,15.0,9003492100
168023,90034921003003,0.0,9003492100
168097,90034921003004,15.0,9003492100
168098,90034921003005,15.0,9003492100
167931,90034921003006,15.0,9003492100
168101,90034921003008,15.0,9003492100
168104,90034921003013,15.0,9003492100
168105,90034921003014,15.0,9003492100
168107,90034921003016,15.0,9003492100
168108,90034921003018,15.0,9003492100
168109,90034921003019,15.0,9003492100
168110,90034921003020,15.0,9003492100
167976,90034921003025,15.0,9003492100
168116,90034921003026,15.0,9003492100
168117,90034921003027,15.0,9003492100
168119,90034921003029,15.0,9003492100
168120,90034921003031,15.0,9003492100
168121,90034921003032,15.0,9003492100
19555,90034922001010,15.0,9003492200
19645,90034922002016,15.0,9003492200
19648,90034922002019,15.0,9003492200
19582,90034922003012,15.0,9003492200
19666,90034922004004,15.0,9003492200
19674,90034922004012,15.0,9003492200
168660,90034923001000,15.0,9003492300
168661,90034923001001,15.0,9003492300
168579,90034923001005,15.0,9003492300
168502,90034923001007,15.0,9003492300
168584,90034923001010,15.0,9003492300
168672,90034923001012,15.0,9003492300
168497,90034923001013,15.0,9003492300
168594,90034923002001,15.0,9003492300
168595,90034923002002,15.0,9003492300
168596,90034923002003,15.0,9003492300
168426,90034923003000,18.0,9003492300
168607,90034923003001,15.0,9003492300
168529,90034923003002,15.0,9003492300
168615,90034923003013,15.0,9003492300
168616,90034923003014,15.0,9003492300
168623,90034923004001,15.0,9003492300
168624,90034923004003,15.0,9003492300
168727,90034923004004,15.0,9003492300
168728,90034923004005,15.0,9003492300
168729,90034923004006,15.0,9003492300
168730,90034923004007,15.0,9003492300
168731,90034923004008,15.0,9003492300
168732,90034923004009,15.0,9003492300
168733,90034923004010,15.0,9003492300
168734,90034923004011,15.0,9003492300
168735,90034923004012,15.0,9003492300
168736,90034923004013,15.0,9003492300
168737,90034923004014,15.0,9003492300
168738,90034923004015,15.0,9003492300
168740,90034923004017,15.0,9003492300
168747,90034923004024,15.0,9003492300
168750,90034923004027,15.0,9003492300
168751,90034923004028,15.0,9003492300
168752,90034923004029,15.0,9003492300
168634,90034923005006,15.0,9003492300
168635,90034923005007,15.0,9003492300
168636,90034923005008,15.0,9003492300
168637,90034923005009,15.0,9003492300
169275,90034924001010,15.0,9003492400
169200,90034924002015,15.0,9003492400
169314,90034924002019,15.0,9003492400
169315,90034924002020,15.0,9003492400
169635,90034925001001,15.0,9003492500
169671,90034925002005,15.0,9003492500
169673,90034925002007,15.0,9003492500
169622,90034925002012,15.0,9003492500
169679,90034925002013,15.0,9003492500
169686,90034925002020,15.0,9003492500
170132,90034926001009,15.0,9003492600
170133,90034926001010,15.0,9003492600
170211,90034926001011,15.0,9003492600
170135,90034926002004,0.0,9003492600
170214,90034926002005,15.0,9003492600
170143,90034926003000,15.0,9003492600
170250,90034926004006,15.0,9003492600
170263,90034926004020,15.0,9003492600
170279,90034926005011,15.0,9003492600
170281,90034926005013,15.0,9003492600
170297,90034926006001,15.0,9003492600
170172,90034926006002,15.0,9003492600
170300,90034926006004,15.0,9003492600
170177,90034926006008,15.0,9003492600
170311,90034926006016,15.0,9003492600
170314,90034926006019,15.0,9003492600
170315,90034926006020,15.0,9003492600
170885,90034941001002,15.0,9003494100
170833,90034941001005,15.0,9003494100
170672,90034941001006,18.0,9003494100
170895,90034941001012,15.0,9003494100
170896,90034941001013,15.0,9003494100
170897,90034941001014,15.0,9003494100
170900,90034941001017,15.0,9003494100
170902,90034941002001,15.0,9003494100
170842,90034941002009,15.0,9003494100
170852,90034941002019,15.0,9003494100
170719,90034941002020,18.0,9003494100
170854,90034941002021,15.0,9003494100
170945,90034941004003,15.0,9003494100
170951,90034941004009,15.0,9003494100
170955,90034941004013,15.0,9003494100
171339,90034942011006,15.0,9003494201
171404,90034942012017,15.0,9003494201
171240,90034942013001,18.0,9003494201
171356,90034942013011,15.0,9003494201
171358,90034942013013,15.0,9003494201
171359,90034942013014,15.0,9003494201
171426,90034942013019,15.0,9003494201
171324,90034942013021,15.0,9003494201
171432,90034942013025,15.0,9003494201
171435,90034942013028,15.0,9003494201
171360,90034942013030,15.0,9003494201
171708,90034942021001,15.0,9003494202
171714,90034942021007,15.0,9003494202
171716,90034942021009,15.0,9003494202
171701,90034942022004,15.0,9003494202
171959,90034943001008,15.0,9003494300
171982,90034943002016,15.0,9003494300
171986,90034943003001,15.0,9003494300
171988,90034943003003,15.0,9003494300
171940,90034943003004,15.0,9003494300
171990,90034943003005,15.0,9003494300
171941,90034943003006,15.0,9003494300
171942,90034943003007,15.0,9003494300
171943,90034943003008,15.0,9003494300
