BlockCode,MaxAdDown,MaxAdUp
090093611004003,150.0,12.0
090093611004004,150.0,10.0
090093611004005,150.0,12.0
090093611004006,15.0,3.0
090093611004007,15.0,3.0
090093611004008,150.0,10.0
090093611004009,15.0,3.0
090093611004010,150.0,10.0
090093611004011,150.0,12.0
090093611004012,150.0,10.0
090093611004013,150.0,10.0
090093611004014,150.0,12.0
090093611004015,150.0,12.0
090093611004016,150.0,10.0
090093611004017,150.0,10.0
090093611004018,150.0,12.0
090093611004019,150.0,12.0
090093611004020,150.0,12.0
090093611004021,150.0,10.0
090093611004022,15.0,3.0
090093611004023,150.0,10.0
090093611004024,150.0,10.0
090093611004025,150.0,12.0
090093611004026,15.0,3.0
090093611004027,150.0,10.0
090093612001000,150.0,10.0
090093612001001,150.0,12.0
090093612001002,150.0,12.0
090093612001003,150.0,12.0
090093612001004,150.0,12.0
090093612001005,150.0,12.0
090093612001006,150.0,12.0
090093612001007,150.0,12.0
090093612001008,150.0,12.0
090093612001009,150.0,12.0
090093612001010,150.0,12.0
090093612001011,150.0,12.0
090093612001012,150.0,12.0
090093612001013,150.0,10.0
090093612001015,150.0,12.0
090093612001016,150.0,12.0
090093612001017,150.0,12.0
090093612001018,150.0,12.0
090093612001019,150.0,12.0
090093612001020,150.0,12.0
090093612001021,150.0,12.0
090093612001022,150.0,12.0
090093612001023,150.0,12.0
090093612001024,150.0,12.0
090093612001025,150.0,12.0
090093612001026,150.0,12.0
090093612001027,150.0,12.0
090093612002000,150.0,12.0
090093612002001,150.0,12.0
090093612002002,150.0,12.0
090093612002003,150.0,12.0
090093612002004,15.0,3.0
090093612002005,150.0,12.0
090093612002006,150.0,12.0
090093612002007,150.0,12.0
090093612002008,150.0,12.0
090093612002009,150.0,12.0
090093612002010,150.0,12.0
090093612002011,150.0,12.0
090093612002012,150.0,12.0
090093612002013,150.0,12.0
090093612002014,150.0,12.0
090093612002015,150.0,12.0
090093612002016,150.0,12.0
090093612002017,150.0,12.0
090093612002018,150.0,12.0
090093612002019,150.0,12.0
090093612002020,150.0,12.0
090093612002021,150.0,12.0
090093612002022,150.0,12.0
090093612002023,150.0,12.0
090093612002024,15.0,3.0
090093612002025,150.0,12.0
090093612002026,150.0,12.0
090093612002027,24.0,3.0
090093612002028,150.0,12.0
090093612002030,150.0,10.0
090093612002031,150.0,10.0
090093612002032,150.0,10.0
090093612003000,15.0,3.0
090093612003001,150.0,12.0
090093612003002,150.0,12.0
090093612003003,150.0,10.0
090093612003004,150.0,10.0
090093612003005,150.0,12.0
090093612003006,150.0,12.0
090093612003007,150.0,12.0
090093612003008,150.0,12.0
090093612003009,150.0,12.0
090093612003010,150.0,12.0
090093612003011,150.0,12.0
090093612003012,150.0,12.0
090093612003013,150.0,12.0
090093612003014,150.0,10.0
090093612003015,150.0,12.0
090093612003016,150.0,12.0
090093612003017,150.0,12.0
090093612003018,150.0,12.0
090093612003019,150.0,10.0
090093612003020,150.0,10.0
090093612003021,150.0,10.0
090093612003022,150.0,10.0
090093612003023,24.0,3.0
090093612003024,15.0,3.0
090093612003025,150.0,10.0
090093612003026,150.0,10.0
090093612003027,150.0,12.0
090093612003028,150.0,10.0
090093612003029,150.0,12.0
090093612003030,150.0,10.0
090093612003031,24.0,3.0
090093613001000,150.0,12.0
090093613001001,150.0,10.0
090093613001002,150.0,10.0
090093613001003,150.0,12.0
090093613001004,150.0,12.0
090093613001006,150.0,12.0
090093613001007,150.0,12.0
090093613001008,150.0,12.0
090093613001009,150.0,12.0
090093613001010,150.0,12.0
090093613001011,150.0,12.0
090093613001012,15.0,3.0
090093613001013,15.0,3.0
090093613001014,15.0,3.0
090093613001015,15.0,3.0
090093613001016,150.0,10.0
090093613001017,15.0,3.0
090093613001018,15.0,3.0
090093613002000,150.0,12.0
090093613002001,150.0,10.0
090093613002002,150.0,10.0
090093613002003,150.0,12.0
090093613002004,150.0,12.0
090093613002005,150.0,10.0
090093613002006,150.0,12.0
090093613002007,150.0,12.0
090093613002008,150.0,12.0
090093613002009,15.0,3.0
090093613002010,150.0,12.0
090093613002011,150.0,12.0
090093613002012,150.0,12.0
090093613002013,150.0,10.0
090093613002014,150.0,12.0
090093613003000,150.0,10.0
090093613003001,150.0,12.0
090093613003002,150.0,10.0
090093613003003,150.0,10.0
090093613003004,15.0,3.0
090093613003005,15.0,3.0
090093613003006,115.0,12.0
090093613003007,150.0,10.0
090093613003008,150.0,10.0
090093613003009,150.0,12.0
090093613003010,15.0,3.0
090093613003011,150.0,12.0
090093613003012,150.0,12.0
090093613003013,150.0,12.0
090093613003015,150.0,12.0
090093613003016,24.0,2.0
090093613003017,150.0,12.0
090093613003018,150.0,10.0
090093613003019,24.0,3.0
090093613003020,150.0,12.0
090093613003021,150.0,10.0
090093613003022,150.0,10.0
090093613003023,150.0,12.0
090093613003024,150.0,12.0
090093613003025,150.0,12.0
090093613003026,150.0,10.0
090093613003027,150.0,12.0
090093613003028,15.0,3.0
090093614011000,150.0,10.0
090093614011001,15.0,3.0
090093614011002,150.0,10.0
090093614011003,150.0,10.0
090093614011004,150.0,10.0
090093614011005,150.0,10.0
090093614011006,150.0,10.0
090093614012000,150.0,10.0
090093614012001,150.0,10.0
090093614012002,150.0,10.0
090093614012003,24.0,3.0
090093614012004,150.0,10.0
090093614012005,150.0,10.0
090093614013000,24.0,3.0
090093614013001,150.0,12.0
090093614013002,24.0,3.0
090093614013003,24.0,3.0
090093614013004,150.0,10.0
090093614013005,150.0,12.0
090093614013006,150.0,12.0
090093614013007,150.0,10.0
090093614013008,150.0,10.0
090093614021000,150.0,12.0
090093614021001,150.0,12.0
090093614021002,150.0,10.0
090093614021003,150.0,10.0
090093614021004,150.0,10.0
090093614021005,150.0,12.0
090093614021006,24.0,3.0
090093614021007,150.0,10.0
090093614021008,150.0,10.0
090093614021009,24.0,3.0
090093614021010,24.0,3.0
090093614021011,15.0,3.0
090093614021012,150.0,10.0
090093614021013,150.0,10.0
090093614022000,150.0,10.0
090093614022001,150.0,10.0
090093614022002,24.0,3.0
090093614022003,150.0,10.0
090093614022004,150.0,10.0
090093614022005,150.0,10.0
090093614022006,150.0,10.0
090093614022007,150.0,10.0
090093615001000,150.0,10.0
090093615001001,0.0,0.0
090093615001002,150.0,12.0
090093615001003,150.0,12.0
090093615001004,150.0,12.0
090093615001005,150.0,12.0
090093615001006,150.0,10.0
090093615001007,150.0,12.0
090093615001008,24.0,2.0
090093615001009,24.0,2.0
090093615001010,150.0,12.0
090093615001011,150.0,12.0
090093615001013,15.0,3.0
090093615001014,115.0,12.0
090093615002000,150.0,12.0
090093615002001,150.0,12.0
090093615002002,150.0,10.0
090093615002003,150.0,12.0
090093615002004,150.0,12.0
090093615002005,150.0,12.0
090093615002006,150.0,12.0
090093615003000,150.0,12.0
090093615003001,150.0,12.0
090093615003002,150.0,12.0
090093615003003,150.0,12.0
090093615003004,150.0,12.0
090093615003005,150.0,12.0
090093615003006,150.0,12.0
090093615003007,150.0,12.0
090093615003008,150.0,12.0
090093615003009,150.0,12.0
090093615003010,150.0,12.0
090093615003011,150.0,12.0
090093615003012,150.0,12.0
090093615003013,150.0,12.0
090093615003014,150.0,12.0
090093615003015,150.0,12.0
090093615003016,150.0,12.0
090093615003017,150.0,12.0
090093615003018,150.0,12.0
090093615003019,115.0,12.0
090093615003020,150.0,12.0
090093615003021,150.0,12.0
090093615004000,150.0,12.0
090093615004001,150.0,12.0
090093615004002,24.0,3.0
090093615004003,24.0,3.0
090093615004004,150.0,12.0
090093615004005,150.0,10.0
090093615004006,150.0,10.0
090093615004007,150.0,12.0
090093615004008,150.0,10.0
090093615004009,24.0,3.0
090093615004010,15.0,3.0
090093615004011,15.0,3.0
090093615004012,150.0,10.0
090093615004013,15.0,3.0
090093615004014,150.0,12.0
090093615004015,15.0,3.0
090093615004016,24.0,3.0
090093615004017,150.0,12.0
090093615004018,150.0,12.0
090093615004019,150.0,12.0
090093615004020,150.0,10.0
090093615004021,150.0,10.0
090093615004022,150.0,10.0
090093615004023,150.0,12.0
090093615004024,24.0,3.0
090093615004025,24.0,3.0
090093615004026,115.0,12.0
090093615004027,15.0,3.0
090093615004028,150.0,10.0
090093615004029,150.0,10.0
090116501001000,15.0,3.0
090116501001001,15.0,3.0
090116501001002,150.0,10.0
090116501001005,15.0,3.0
090116501001006,150.0,10.0
090116501001007,15.0,3.0
090116501001008,24.0,3.0
090116501001009,15.0,3.0
090116501001010,150.0,10.0
090116501001011,15.0,3.0
090116501001012,150.0,10.0
090116501001013,150.0,10.0
090116501001014,150.0,10.0
090116501001015,24.0,3.0
090116501001016,150.0,10.0
090116501001017,15.0,3.0
090116501001018,150.0,10.0
090116501001020,24.0,3.0
090116501001021,150.0,10.0
090116501001022,150.0,10.0
090116501001023,150.0,10.0
090116501001024,15.0,3.0
090116501001025,150.0,10.0
090116501001026,150.0,10.0
090116501001027,150.0,10.0
090116501001028,15.0,3.0
090116501001029,150.0,10.0
090116501001030,150.0,10.0
090116501001031,150.0,10.0
090116501001032,15.0,3.0
090116501001033,150.0,10.0
090116501001034,150.0,10.0
090116501001035,150.0,10.0
090116501001036,150.0,10.0
090116501001037,15.0,3.0
090116501001038,150.0,10.0
090116501001039,15.0,3.0
090116501001040,150.0,10.0
090116501001041,150.0,10.0
090116501001042,150.0,10.0
090116501001043,150.0,10.0
090116501001044,150.0,10.0
090116501001045,150.0,10.0
090116501001046,150.0,10.0
090116501001047,15.0,3.0
090116501001048,150.0,10.0
090116501001049,150.0,10.0
090116501001050,15.0,3.0
090116501001051,150.0,10.0
090116501001052,15.0,3.0
090116501001053,15.0,3.0
090116501001054,15.0,3.0
090116501001056,15.0,3.0
090116501001058,15.0,3.0
090116501001059,15.0,3.0
090116501001060,150.0,10.0
090116501001061,15.0,3.0
090116501001062,150.0,10.0
090116501001063,150.0,10.0
090116501001064,15.0,3.0
090116501001065,150.0,10.0
090116501001066,150.0,10.0
090116501001067,150.0,10.0
090116501001069,15.0,3.0
090116501001071,15.0,3.0
090116501001072,15.0,3.0
090116501002000,150.0,10.0
090116501002002,15.0,3.0
090116501002003,150.0,10.0
090116501002004,150.0,10.0
090116501002005,150.0,10.0
090116501002006,15.0,3.0
090116501002007,150.0,10.0
090116501002008,150.0,10.0
090116501002009,150.0,10.0
090116501002010,15.0,3.0
090116501002011,150.0,10.0
090116501002012,15.0,3.0
090116501002013,15.0,3.0
090116501002014,24.0,2.0
090116501002017,15.0,3.0
090116501002018,150.0,10.0
090116501002019,150.0,10.0
090116501002020,150.0,10.0
090116501002022,15.0,3.0
090116501002023,15.0,3.0
090116501002024,15.0,3.0
090116501002025,150.0,10.0
090116501002027,150.0,10.0
090116501002028,150.0,10.0
090116501002030,150.0,10.0
090116501002031,15.0,3.0
090116501002032,150.0,10.0
090116501002033,15.0,3.0
090116501002034,150.0,10.0
090116501002036,15.0,3.0
090116501002037,15.0,3.0
090116501002039,15.0,3.0
090116501002040,15.0,3.0
090116501002043,15.0,3.0
090116501003000,150.0,10.0
090116501003001,150.0,10.0
090116501003003,15.0,3.0
090116501003004,15.0,3.0
090116501003005,150.0,12.0
090116501003006,150.0,12.0
090116501003007,150.0,12.0
090116501003008,15.0,3.0
090116501003009,150.0,12.0
090116501003010,24.0,3.0
090116501003011,150.0,12.0
090116501003013,150.0,10.0
090116501003014,150.0,12.0
090116501003015,150.0,12.0
090116501003016,15.0,3.0
090116501003017,24.0,3.0
090116501003018,115.0,12.0
090116501003019,150.0,10.0
090116501003020,150.0,10.0
090116501003021,15.0,3.0
090116501003022,150.0,10.0
090116501003023,15.0,3.0
090116501003024,150.0,12.0
090116501003025,150.0,12.0
090116501003026,150.0,12.0
090116501003027,24.0,3.0
090116501003028,150.0,10.0
090116501003029,150.0,12.0
090116501003030,24.0,3.0
090116501003031,150.0,12.0
090116501003033,15.0,3.0
090116501003034,150.0,12.0
090116501003038,150.0,10.0
090116501003039,150.0,10.0
090116501003040,150.0,10.0
090116501003042,150.0,10.0
090116501003043,15.0,3.0
090116501003044,150.0,10.0
090116501003045,15.0,3.0
090116501003046,150.0,10.0
090116501003047,150.0,10.0
090116501003050,15.0,3.0
090116501003051,15.0,3.0
090116501003052,150.0,10.0
090116501003054,150.0,10.0
090116501003055,150.0,10.0
090116501003056,150.0,10.0
090116501003057,15.0,3.0
090116501003058,15.0,3.0
090116501003059,150.0,10.0
090116501003060,150.0,10.0
090116501003061,15.0,3.0
090116501003062,15.0,3.0
090116501003063,150.0,10.0
090116501003064,150.0,10.0
090116501003065,15.0,3.0
090116501003066,150.0,10.0
090116501003067,150.0,10.0
090116501003068,150.0,10.0
090116501003070,15.0,3.0
090116501003071,150.0,12.0
090116501003072,15.0,3.0
090116601011000,150.0,10.0
090116601011001,15.0,3.0
090116601011002,150.0,10.0
090116601011003,150.0,10.0
090116601011004,24.0,3.0
090116601011005,150.0,12.0
090116601011007,150.0,12.0
090116601011009,150.0,10.0
090116601011010,150.0,10.0
090116601011011,150.0,10.0
090116601011012,150.0,10.0
090116601011013,150.0,10.0
090116601011014,150.0,10.0
090116601011015,150.0,10.0
090116601011016,15.0,3.0
090116601011017,150.0,10.0
090116601011018,150.0,10.0
090116601011019,150.0,10.0
090116601011020,150.0,10.0
090116601011021,150.0,10.0
090116601011022,15.0,3.0
090116601011023,150.0,10.0
090116601011024,150.0,10.0
090116601011025,150.0,10.0
090116601011026,150.0,10.0
090116601011027,15.0,3.0
090116601011028,150.0,10.0
090116601011029,150.0,10.0
090116601011030,150.0,10.0
090116601011032,150.0,10.0
090116601011033,15.0,3.0
090116601011034,150.0,10.0
090116601011035,15.0,3.0
090116601011036,150.0,10.0
090116601011037,150.0,10.0
090116601011038,15.0,3.0
090116601011039,24.0,3.0
090116601012000,150.0,10.0
090116601012001,150.0,10.0
090116601012002,150.0,10.0
090116601012003,150.0,10.0
090116601012004,150.0,10.0
090116601012005,150.0,10.0
090116601012006,15.0,3.0
090116601012007,150.0,10.0
090116601012008,150.0,10.0
090116601012009,15.0,3.0
090116601012011,15.0,3.0
090116601012012,150.0,10.0
090116601012014,150.0,10.0
090116601012015,150.0,10.0
090116601012017,24.0,3.0
090116601012018,150.0,10.0
090116601012019,24.0,3.0
090116601012020,150.0,10.0
090116601012021,150.0,10.0
090116601012022,24.0,3.0
090116601012023,150.0,10.0
090116601012024,150.0,10.0
090116601012025,150.0,10.0
090116601012026,150.0,10.0
090116601012027,150.0,10.0
090116601012028,150.0,10.0
090116601012029,15.0,3.0
090116601012030,24.0,2.0
090116601012032,150.0,10.0
090116601012033,15.0,3.0
090116601012034,150.0,10.0
090116601012035,15.0,3.0
090116601012036,15.0,3.0
090116601012037,15.0,3.0
090116601012038,150.0,10.0
090116601012039,150.0,10.0
090116601012040,150.0,10.0
090116601012041,150.0,10.0
090116601012042,15.0,3.0
090116601012043,150.0,10.0
090116601012044,15.0,3.0
090116601012045,15.0,3.0
090116601012047,15.0,3.0
090116601012048,15.0,3.0
090116601012049,15.0,3.0
090116601012050,150.0,10.0
090116601012051,150.0,10.0
090116601012052,15.0,3.0
090116601012053,150.0,10.0
090116601012054,150.0,10.0
090116601012055,15.0,3.0
090116601013000,15.0,3.0
090116601013001,150.0,10.0
090116601013002,150.0,10.0
090116601013003,12.0,1.0
090116601013005,12.0,1.0
090116601013006,150.0,10.0
090116601013007,150.0,10.0
090116601013008,150.0,10.0
090116601013009,150.0,10.0
090116601013010,150.0,10.0
090116601013011,150.0,10.0
090116601013012,15.0,3.0
090116601013013,150.0,10.0
090116601013014,150.0,10.0
090116601013016,150.0,10.0
090116601013017,15.0,3.0
090116601013018,24.0,3.0
090116601013020,150.0,10.0
090116601013021,150.0,10.0
090116601013022,150.0,10.0
090116601013023,150.0,10.0
090116601013024,150.0,10.0
090116601013025,6.0,1.0
090116601013026,150.0,10.0
090116601013027,150.0,10.0
090116601013028,150.0,10.0
090116601013029,150.0,10.0
090116601013030,6.0,1.0
090116601013031,6.0,1.0
090116601013032,150.0,10.0
090116601013033,6.0,1.0
090116601013034,15.0,3.0
090116601013035,150.0,10.0
090116601013036,0.0,0.0
090116601013037,150.0,10.0
090116601013038,150.0,10.0
090116601013039,150.0,10.0
090116601013040,150.0,10.0
090116601013041,150.0,10.0
090116601013042,150.0,10.0
090116601013043,150.0,10.0
090116601013044,150.0,10.0
090116601013045,150.0,10.0
090116601013046,150.0,10.0
090116601013047,150.0,10.0
090116601013048,150.0,10.0
090116601013049,150.0,10.0
090116601013050,15.0,3.0
090116601013051,150.0,10.0
090116601013052,150.0,10.0
090116601013053,150.0,10.0
090116601013054,0.0,0.0
090116601013056,150.0,10.0
090116601013057,150.0,10.0
090116601021000,150.0,10.0
090116601021001,150.0,10.0
090116601021002,24.0,3.0
090116601021003,150.0,10.0
090116601021004,150.0,10.0
090116601021007,150.0,10.0
090116601021008,15.0,3.0
090116601021009,150.0,10.0
090116601021010,15.0,3.0
090116601021011,150.0,10.0
090116601021012,150.0,10.0
090116601021013,150.0,10.0
090116601021014,150.0,10.0
090116601021015,15.0,3.0
090116601021016,15.0,3.0
090116601021017,150.0,10.0
090116601021018,15.0,3.0
090116601021019,150.0,10.0
090116601021020,150.0,10.0
090116601021021,150.0,10.0
090116601021022,15.0,3.0
090116601021023,15.0,3.0
090116601021024,15.0,3.0
090116601022000,15.0,3.0
090116601022001,150.0,10.0
090116601022002,15.0,3.0
090116601022003,15.0,3.0
090116601022004,150.0,10.0
090116601022005,150.0,10.0
090116601022006,150.0,10.0
090116601022007,15.0,3.0
090116601022008,150.0,10.0
090116601022009,15.0,3.0
090116601022010,150.0,10.0
090116601022011,15.0,3.0
090116601022012,15.0,3.0
090116601022013,150.0,10.0
090116601022014,150.0,10.0
090116601022015,150.0,10.0
090116601022016,15.0,3.0
090116601022017,150.0,10.0
090116601022018,150.0,10.0
090116601022019,150.0,10.0
090116601022020,15.0,3.0
090116601022021,150.0,10.0
090116601022022,150.0,10.0
090116601022024,150.0,10.0
090116601022025,150.0,10.0
090116601022026,150.0,10.0
090116601022027,15.0,3.0
090116601022028,150.0,10.0
090116601022029,150.0,10.0
090116601022030,150.0,10.0
090116601022031,24.0,3.0
090116601022032,150.0,10.0
090116601022033,150.0,10.0
090116601022034,150.0,10.0
090116601022035,15.0,3.0
090116601022037,15.0,3.0
090116601022038,15.0,3.0
090116601022039,150.0,10.0
090116601022040,150.0,10.0
090116601022041,15.0,3.0
090116601022042,12.0,1.0
090116601022043,150.0,10.0
090116601022044,15.0,3.0
090116601022045,150.0,10.0
090116601022046,150.0,10.0
090116601022047,150.0,10.0
090116601022048,150.0,10.0
090116601022049,150.0,10.0
090116601022050,150.0,10.0
090116601022051,150.0,10.0
090116601022052,150.0,10.0
090116601022053,15.0,3.0
090116601022054,150.0,10.0
090116601022055,150.0,10.0
090116601022056,15.0,3.0
090116601022057,150.0,10.0
090116601022058,15.0,3.0
090116601022059,24.0,3.0
090116601022060,150.0,10.0
090116601022061,24.0,3.0
090116601022062,24.0,3.0
090116601023000,150.0,10.0
090116601023001,150.0,10.0
090116601023002,150.0,10.0
090116601023003,150.0,10.0
090116601023004,24.0,3.0
090116601023005,150.0,10.0
090116601023006,150.0,10.0
090116601023007,12.0,1.0
090116601023009,150.0,10.0
090116601023011,15.0,3.0
090116601023012,150.0,10.0
090116601023013,150.0,10.0
090116601023014,150.0,10.0
090116601023015,15.0,3.0
090116601023016,150.0,10.0
090116601023017,150.0,10.0
090116601023018,150.0,10.0
090116601023019,15.0,3.0
090116601023020,150.0,10.0
090116601023021,150.0,10.0
